doc_id,token_num,token_str,term_str,chunk_num
13,0,These,these,0
13,1,collectively,collectively,0
13,2,are,are,0
13,3,evoked,evoked,0
13,4,and,and,0
13,5,given,given,0
13,6,expression,expression,0
13,7,as,as,0
13,8,the,the,0
13,9,Midwife,midwife,0
13,10,and,and,0
13,11,the,the,0
14,0,"Patriarch,",patriarch,0
14,1,whose,whose,0
14,2,names,names,0
14,3,are,are,0
14,4,Xpiyacoc,xpiyacoc,0
14,5,and,and,0
14,6,"Xmucane,",xmucane,0
14,7,the,the,0
14,8,Protector,protector,0
14,9,and,and,0
14,10,the,the,0
19,0,"Shelterer,",shelterer,0
19,1,Twice,twice,0
19,2,Midwife,midwife,0
19,3,and,and,0
19,4,Twice,twice,0
19,5,"Patriarch,",patriarch,0
19,6,as,as,0
19,7,they,they,0
19,8,are,are,0
19,9,called,called,0
19,10,in,in,0
19,11,Quiche,quiche,0
19,12,traditions.,traditions,0
20,0,They,they,0
20,1,gave,gave,0
20,2,voice,voice,0
20,3,to,to,0
20,4,all,all,0
20,5,things,things,0
20,6,and,and,0
20,7,accomplished,accomplished,0
20,8,their,their,0
20,9,purpose,purpose,0
20,10,in,in,0
20,11,purity,purity,0
20,12,of,of,0
20,13,being,being,0
20,14,and,and,0
20,15,in,in,0
21,0,truth,truth,0
22,0,This,this,0
22,1,account,account,0
22,2,we,we,0
22,3,shall,shall,0
22,4,now,now,0
22,5,write,write,0
22,6,under,under,0
22,7,the,the,0
22,8,law,law,0
22,9,of,of,0
22,10,God,god,0
22,11,and,and,0
22,12,Christianity,christianity,0
22,13,We,we,0
23,0,shall,shall,0
23,1,bring,bring,0
23,2,it,it,0
23,3,forth,forth,0
23,4,because,because,0
23,5,there,there,0
23,6,is,is,0
23,7,no,no,0
23,8,longer,longer,0
23,9,the,the,0
23,10,means,means,0
23,11,whereby,whereby,0
23,12,the,the,0
23,13,Popol,popol,0
23,14,Vuh,vuh,0
23,15,may,may,0
23,16,be,be,0
24,0,"seen,",seen,0
24,1,the,the,0
24,2,means,means,0
24,3,of,of,0
24,4,seeing,seeing,0
24,5,clearly,clearly,0
24,6,that,that,0
24,7,had,had,0
24,8,come,come,0
24,9,from,from,0
24,10,across,across,0
24,11,the,the,0
24,12,seathe,seathe,0
24,13,account,account,0
24,14,of,of,0
24,15,our,our,0
26,0,"obscurity,",obscurity,0
26,1,and,and,0
26,2,the,the,0
26,3,means,means,0
26,4,of,of,0
26,5,seeing,seeing,0
26,6,life,life,0
26,7,"clearly,",clearly,0
26,8,as,as,0
26,9,it,it,0
26,10,is,is,0
26,11,said.,said,0
26,12,The,the,0
26,13,original,original,0
26,14,book,book,0
26,15,exists,exists,0
26,16,that,that,0
27,0,was,was,0
27,1,written,written,0
27,2,"anciently,",anciently,0
27,3,but,but,0
27,4,its,its,0
27,5,witnesses,witnesses,0
27,6,and,and,0
27,7,those,those,0
27,8,who,who,0
27,9,ponder,ponder,0
27,10,it,it,0
27,11,hide,hide,0
27,12,their,their,0
27,13,faces,faces,0
28,0,Great,great,0
28,1,is,is,0
28,2,its,its,0
28,3,performance,performance,0
28,4,and,and,0
28,5,its,its,0
28,6,account,account,0
28,7,of,of,0
28,8,the,the,0
28,9,completion,completion,0
28,10,and,and,0
28,11,germination,germination,0
28,12,of,of,0
29,0,all,all,0
29,1,the,the,0
29,2,sky,sky,0
29,3,and,and,0
29,4,earthits,earthits,0
29,5,four,four,0
29,6,corners,corners,0
29,7,and,and,0
29,8,its,its,0
29,9,four,four,0
29,10,sides.,sides,0
29,11,All,all,0
29,12,then,then,0
29,13,was,was,0
29,14,measured,measured,0
29,15,and,and,0
30,0,staked,staked,0
30,1,out,out,0
30,2,into,into,0
30,3,four,four,0
30,4,"divisions,",divisions,0
30,5,doubling,doubling,0
30,6,over,over,0
30,7,and,and,0
30,8,stretching,stretching,0
30,9,the,the,0
30,10,measuring,measuring,0
30,11,cords,cords,0
30,12,of,of,0
30,13,the,the,0
31,0,womb,womb,0
31,1,of,of,0
31,2,sky,sky,0
31,3,and,and,0
31,4,the,the,0
31,5,womb,womb,0
31,6,of,of,0
31,7,earth,earth,0
31,8,Thus,thus,0
31,9,were,were,0
31,10,established,established,0
31,11,the,the,0
31,12,four,four,0
31,13,"corners,",corners,0
31,14,the,the,0
31,15,four,four,0
33,0,"sides,",sides,0
33,1,as,as,0
33,2,it,it,0
33,3,is,is,0
33,4,"said,",said,0
33,5,by,by,0
33,6,the,the,0
33,7,Framer,framer,0
33,8,and,and,0
33,9,the,the,0
33,10,"Shaper,",shaper,0
33,11,the,the,0
33,12,Mother,mother,0
33,13,and,and,0
33,14,the,the,0
33,15,Father,father,0
33,16,of,of,0
33,17,life,life,0
33,18,and,and,0
34,0,all,all,0
34,1,"creation,",creation,0
34,2,the,the,0
34,3,giver,giver,0
34,4,of,of,0
34,5,breath,breath,0
34,6,and,and,0
34,7,the,the,0
34,8,giver,giver,0
34,9,of,of,0
34,10,"heart,",heart,0
34,11,they,they,0
34,12,who,who,0
34,13,give,give,0
34,14,birth,birth,0
34,15,and,and,0
34,16,give,give,0
35,0,heart,heart,0
35,1,to,to,0
35,2,the,the,0
35,3,light,light,0
35,4,"everlasting,",everlasting,0
35,5,the,the,0
35,6,child,child,0
35,7,of,of,0
35,8,light,light,0
35,9,born,born,0
35,10,of,of,0
35,11,woman,woman,0
35,12,and,and,0
35,13,the,the,0
35,14,son,son,0
35,15,of,of,0
35,16,light,light,0
35,17,born,born,0
36,0,of,of,0
36,1,"man,",man,0
36,2,they,they,0
36,3,who,who,0
36,4,are,are,0
36,5,compassionate,compassionate,0
36,6,and,and,0
36,7,wise,wise,0
36,8,in,in,0
36,9,all,all,0
36,10,thingsall,thingsall,0
36,11,that,that,0
36,12,exists,exists,0
36,13,in,in,0
36,14,the,the,0
36,15,sky,sky,0
37,0,and,and,0
37,1,on,on,0
37,2,the,the,0
37,3,"earth,",earth,0
37,4,in,in,0
37,5,the,the,0
37,6,lakes,lakes,0
37,7,and,and,0
37,8,in,in,0
37,9,the,the,0
37,10,sea.,sea,0
39,0,THIS,this,0
39,1,IS,is,0
39,2,THE,the,0
39,3,ACCOUNT,account,0
39,4,of,of,0
39,5,when,when,0
39,6,all,all,0
39,7,is,is,0
39,8,still,still,0
39,9,silent,silent,0
39,10,and,and,0
39,11,placid,placid,0
39,12,All,all,0
39,13,is,is,0
39,14,silent,silent,0
39,15,and,and,0
40,0,calm,calm,0
40,1,Hushed,hushed,0
40,2,and,and,0
40,3,empty,empty,0
40,4,is,is,0
40,5,the,the,0
40,6,womb,womb,0
40,7,of,of,0
40,8,the,the,0
40,9,sky.,sky,0
41,0,"THESE,",these,0
41,1,"then,",then,0
41,2,are,are,0
41,3,the,the,0
41,4,first,first,0
41,5,"words,",words,0
41,6,the,the,0
41,7,first,first,0
41,8,speech.,speech,0
41,9,There,there,0
41,10,is,is,0
41,11,not,not,0
41,12,yet,yet,0
41,13,one,one,0
41,14,"person,",person,0
41,15,one,one,0
42,0,"animal,",animal,0
42,1,"bird,",bird,0
42,2,"fish,",fish,0
42,3,"crab,",crab,0
42,4,"tree,",tree,0
42,5,"rock,",rock,0
42,6,"hollow,",hollow,0
42,7,"canyon,",canyon,0
42,8,"meadow,",meadow,0
42,9,or,or,0
42,10,forest.,forest,0
42,11,All,all,0
42,12,alone,alone,0
42,13,the,the,0
42,14,sky,sky,0
43,0,exists.,exists,0
43,1,The,the,0
43,2,face,face,0
43,3,of,of,0
43,4,the,the,0
43,5,earth,earth,0
43,6,has,has,0
43,7,not,not,0
43,8,yet,yet,0
43,9,appeared.,appeared,0
43,10,Alone,alone,0
43,11,lies,lies,0
43,12,the,the,0
43,13,expanse,expanse,0
43,14,of,of,0
43,15,the,the,0
43,16,"sea,",sea,0
43,17,along,along,0
44,0,with,with,0
44,1,the,the,0
44,2,womb,womb,0
44,3,of,of,0
44,4,all,all,0
44,5,the,the,0
44,6,sky.,sky,0
44,7,There,there,0
44,8,is,is,0
44,9,not,not,0
44,10,yet,yet,0
44,11,anything,anything,0
44,12,gathered,gathered,0
44,13,together.,together,0
44,14,All,all,0
44,15,is,is,0
44,16,at,at,0
44,17,rest.,rest,0
45,0,Nothing,nothing,0
45,1,stirs.,stirs,0
45,2,All,all,0
45,3,is,is,0
45,4,"languid,",languid,0
45,5,at,at,0
45,6,rest,rest,0
45,7,in,in,0
45,8,the,the,0
45,9,sky.,sky,0
45,10,There,there,0
45,11,is,is,0
45,12,not,not,0
45,13,yet,yet,0
45,14,anything,anything,0
45,15,standing,standing,0
45,16,erect.,erect,0
46,0,Only,only,0
46,1,the,the,0
46,2,expanse,expanse,0
46,3,of,of,0
46,4,the,the,0
46,5,"water,",water,0
46,6,only,only,0
46,7,the,the,0
46,8,tranquil,tranquil,0
46,9,sea,sea,0
46,10,lies,lies,0
46,11,alone,alone,0
46,12,There,there,0
46,13,is,is,0
46,14,not,not,0
46,15,yet,yet,0
46,16,anything,anything,0
47,0,that,that,0
47,1,might,might,0
47,2,exist.,exist,0
47,3,All,all,0
47,4,lies,lies,0
47,5,placid,placid,0
47,6,and,and,0
47,7,silent,silent,0
47,8,in,in,0
47,9,the,the,0
47,10,"darkness,",darkness,0
47,11,in,in,0
47,12,the,the,0
47,13,night.,night,0
48,0,All,all,0
48,1,alone,alone,0
48,2,are,are,0
48,3,the,the,0
48,4,Framer,framer,0
48,5,and,and,0
48,6,the,the,0
48,7,"Shaper,",shaper,0
48,8,Sovereign,sovereign,0
48,9,and,and,0
48,10,Quetzal,quetzal,0
48,11,"Serpent,",serpent,0
48,12,They,they,0
49,0,Who,who,0
49,1,Have,have,0
49,2,Borne,borne,0
49,3,Children,children,0
49,4,and,and,0
49,5,They,they,0
49,6,Who,who,0
49,7,Have,have,0
49,8,Begotten,begotten,0
49,9,Sons.,sons,0
49,10,Luminous,luminous,0
49,11,they,they,0
49,12,are,are,0
49,13,in,in,0
50,0,the,the,0
50,1,"water,",water,0
50,2,wrapped,wrapped,0
50,3,in,in,0
50,4,quetzal,quetzal,0
50,5,feathers,feathers,0
50,6,and,and,0
50,7,cotinga,cotinga,0
50,8,feathers.,feathers,0
50,9,Thus,thus,0
50,10,they,they,0
50,11,are,are,0
50,12,called,called,0
52,0,Quetzal,quetzal,0
52,1,Serpent.,serpent,0
52,2,In,in,0
52,3,their,their,0
52,4,"essence,",essence,0
52,5,they,they,0
52,6,are,are,0
52,7,great,great,0
52,8,"sages,",sages,0
52,9,great,great,0
52,10,possessors,possessors,0
52,11,of,of,0
52,12,knowledge.,knowledge,0
53,0,Thus,thus,0
53,1,surely,surely,0
53,2,there,there,0
53,3,is,is,0
53,4,the,the,0
53,5,sky.,sky,0
53,6,There,there,0
53,7,is,is,0
53,8,also,also,0
53,9,Heart,heart,0
53,10,of,of,0
53,11,"Sky,",sky,0
53,12,which,which,0
53,13,is,is,0
53,14,said,said,0
53,15,to,to,0
53,16,be,be,0
53,17,the,the,0
53,18,name,name,0
53,19,of,of,0
54,0,the,the,0
54,1,god,god,0
55,0,THEN,then,0
55,1,came,came,0
55,2,his,his,0
55,3,word.,word,0
55,4,Heart,heart,0
55,5,of,of,0
55,6,Sky,sky,0
55,7,arrived,arrived,0
55,8,here,here,0
55,9,with,with,0
55,10,Sovereign,sovereign,0
55,11,and,and,0
55,12,Quetzal,quetzal,0
56,0,Serpent,serpent,0
56,1,in,in,0
56,2,the,the,0
56,3,"darkness,",darkness,0
56,4,in,in,0
56,5,the,the,0
56,6,night.,night,0
56,7,He,he,0
56,8,spoke,spoke,0
56,9,with,with,0
56,10,Sovereign,sovereign,0
56,11,and,and,0
56,12,Quetzal,quetzal,0
56,13,Serpent.,serpent,0
56,14,They,they,0
57,0,talked,talked,0
57,1,together,together,0
57,2,then.,then,0
57,3,They,they,0
57,4,thought,thought,0
57,5,and,and,0
57,6,they,they,0
57,7,pondered.,pondered,0
57,8,They,they,0
57,9,reached,reached,0
57,10,an,an,0
57,11,"accord,",accord,0
59,0,bringing,bringing,0
59,1,together,together,0
59,2,their,their,0
59,3,words,words,0
59,4,and,and,0
59,5,their,their,0
59,6,thoughts,thoughts,0
59,7,Then,then,0
59,8,they,they,0
59,9,gave,gave,0
59,10,"birth,",birth,0
59,11,heartening,heartening,0
59,12,one,one,0
60,0,another.,another,0
60,1,Beneath,beneath,0
60,2,the,the,0
60,3,"light,",light,0
60,4,they,they,0
60,5,gave,gave,0
60,6,birth,birth,0
60,7,to,to,0
60,8,humanity.,humanity,0
60,9,Then,then,0
60,10,they,they,0
60,11,arranged,arranged,0
60,12,for,for,0
60,13,the,the,0
61,0,germination,germination,0
61,1,and,and,0
61,2,creation,creation,0
61,3,of,of,0
61,4,the,the,0
61,5,trees,trees,0
61,6,and,and,0
61,7,the,the,0
61,8,"bushes,",bushes,0
61,9,the,the,0
61,10,germination,germination,0
61,11,of,of,0
61,12,all,all,0
61,13,life,life,0
61,14,and,and,0
62,0,"creation,",creation,0
62,1,in,in,0
62,2,the,the,0
62,3,darkness,darkness,0
62,4,and,and,0
62,5,in,in,0
62,6,the,the,0
62,7,"night,",night,0
62,8,by,by,0
62,9,Heart,heart,0
62,10,of,of,0
62,11,"Sky,",sky,0
62,12,who,who,0
62,13,is,is,0
62,14,called,called,0
62,15,Huracan,huracan,0
63,0,First,first,0
63,1,is,is,0
63,2,Thunderbolt,thunderbolt,0
63,3,"Huracan,",huracan,0
63,4,second,second,0
63,5,is,is,0
63,6,Youngest,youngest,0
63,7,"Thunderbolt,",thunderbolt,0
63,8,and,and,0
63,9,third,third,0
63,10,is,is,0
64,0,Sudden,sudden,0
64,1,Thunderbolt,thunderbolt,0
64,2,These,these,0
64,3,three,three,0
64,4,together,together,0
64,5,are,are,0
64,6,Heart,heart,0
64,7,of,of,0
64,8,Sky,sky,0
64,9,Then,then,0
64,10,they,they,0
64,11,came,came,0
64,12,together,together,0
65,0,with,with,0
65,1,Sovereign,sovereign,0
65,2,and,and,0
65,3,Quetzal,quetzal,0
65,4,Serpent.,serpent,0
65,5,Together,together,0
65,6,they,they,0
65,7,conceived,conceived,0
65,8,light,light,0
65,9,and,and,0
65,10,life:,life,0
67,0,How,how,0
67,1,shall,shall,0
67,2,it,it,0
67,3,be,be,0
67,4,sown?,sown,0
67,5,When,when,0
67,6,shall,shall,0
67,7,there,there,0
67,8,be,be,0
67,9,a,a,0
67,10,dawn,dawn,0
67,11,for,for,0
67,12,anyone?,anyone,0
67,13,Who,who,0
67,14,shall,shall,0
67,15,be,be,0
67,16,a,a,0
68,0,provider?,provider,0
68,1,Who,who,0
68,2,shall,shall,0
68,3,be,be,0
68,4,a,a,0
68,5,sustainer?,sustainer,0
69,0,Then,then,0
69,1,be,be,0
69,2,it,it,0
69,3,so.,so,0
69,4,You,you,0
69,5,are,are,0
69,6,conceived.,conceived,0
69,7,May,may,0
69,8,the,the,0
69,9,water,water,0
69,10,be,be,0
69,11,taken,taken,0
69,12,"away,",away,0
69,13,emptied,emptied,0
69,14,"out,",out,0
69,15,so,so,0
70,0,that,that,0
70,1,the,the,0
70,2,plate,plate,0
70,3,of,of,0
70,4,the,the,0
70,5,earth,earth,0
70,6,may,may,0
70,7,be,be,0
70,8,createdmay,createdmay,0
70,9,it,it,0
70,10,be,be,0
70,11,gathered,gathered,0
70,12,and,and,0
70,13,become,become,0
70,14,level.,level,0
70,15,Then,then,0
71,0,may,may,0
71,1,it,it,0
71,2,be,be,0
71,3,sown;,sown,0
71,4,then,then,0
71,5,may,may,0
71,6,dawn,dawn,0
71,7,the,the,0
71,8,sky,sky,0
71,9,and,and,0
71,10,the,the,0
71,11,earth.,earth,0
71,12,There,there,0
71,13,can,can,0
71,14,be,be,0
71,15,no,no,0
71,16,"worship,",worship,0
71,17,no,no,0
72,0,reverence,reverence,0
72,1,given,given,0
72,2,by,by,0
72,3,what,what,0
72,4,we,we,0
72,5,have,have,0
72,6,framed,framed,0
72,7,and,and,0
72,8,what,what,0
72,9,we,we,0
72,10,have,have,0
72,11,"shaped,",shaped,0
72,12,until,until,0
72,13,humanity,humanity,0
72,14,has,has,0
73,0,been,been,0
73,1,"created,",created,0
73,2,until,until,0
73,3,people,people,0
73,4,have,have,0
73,5,been,been,0
73,6,"made,",made,0
73,7,they,they,0
73,8,said.,said,0
74,0,Then,then,0
74,1,the,the,0
74,2,earth,earth,0
74,3,was,was,0
74,4,created,created,0
74,5,by,by,0
74,6,them.,them,0
74,7,Merely,merely,0
74,8,their,their,0
74,9,word,word,0
74,10,brought,brought,0
74,11,about,about,0
74,12,the,the,0
74,13,creation,creation,0
75,0,of,of,0
75,1,it.,it,0
75,2,In,in,0
75,3,order,order,0
75,4,to,to,0
75,5,create,create,0
75,6,the,the,0
75,7,"earth,",earth,0
75,8,they,they,0
75,9,"said,",said,0
75,10,"Earth,",earth,0
75,11,and,and,0
75,12,immediately,immediately,0
75,13,it,it,0
75,14,was,was,0
75,15,created.,created,0
75,16,Just,just,0
76,0,like,like,0
76,1,a,a,0
76,2,"cloud,",cloud,0
76,3,like,like,0
76,4,a,a,0
76,5,"mist,",mist,0
76,6,was,was,0
76,7,the,the,0
76,8,creation,creation,0
76,9,and,and,0
76,10,formation,formation,0
76,11,of,of,0
76,12,it.,it,0
77,0,Then,then,0
77,1,they,they,0
77,2,called,called,0
77,3,forth,forth,0
77,4,the,the,0
77,5,mountains,mountains,0
77,6,from,from,0
77,7,the,the,0
77,8,water.,water,0
77,9,Straightaway,straightaway,0
77,10,the,the,0
77,11,great,great,0
78,0,mountains,mountains,0
78,1,came,came,0
78,2,to,to,0
78,3,be.,be,0
78,4,It,it,0
78,5,was,was,0
78,6,merely,merely,0
78,7,their,their,0
78,8,spirit,spirit,0
78,9,"essence,",essence,0
78,10,their,their,0
78,11,miraculous,miraculous,0
78,12,"power,",power,0
78,13,that,that,0
80,0,brought,brought,0
80,1,about,about,0
80,2,the,the,0
80,3,conception,conception,0
80,4,of,of,0
80,5,the,the,0
80,6,mountains,mountains,0
80,7,and,and,0
80,8,the,the,0
80,9,valleys,valleys,0
80,10,Straightaway,straightaway,0
80,11,were,were,0
81,0,created,created,0
81,1,cypress,cypress,0
81,2,groves,groves,0
81,3,and,and,0
81,4,pine,pine,0
81,5,forests,forests,0
81,6,to,to,0
81,7,cover,cover,0
81,8,the,the,0
81,9,face,face,0
81,10,of,of,0
81,11,the,the,0
81,12,earth.,earth,0
82,0,Thus,thus,0
82,1,Quetzal,quetzal,0
82,2,Serpent,serpent,0
82,3,rejoiced:,rejoiced,0
83,0,It,it,0
83,1,is,is,0
83,2,good,good,0
83,3,that,that,0
83,4,you,you,0
83,5,have,have,0
83,6,"come,",come,0
83,7,Heart,heart,0
83,8,of,of,0
83,9,"Skyyou,",skyyou,0
83,10,"Huracan,",huracan,0
83,11,and,and,0
83,12,you,you,0
83,13,as,as,0
83,14,"well,",well,0
84,0,Youngest,youngest,0
84,1,Thunderbolt,thunderbolt,0
84,2,and,and,0
84,3,Sudden,sudden,0
84,4,Thunderbolt.,thunderbolt,0
84,5,That,that,0
84,6,which,which,0
84,7,we,we,0
84,8,have,have,0
84,9,framed,framed,0
84,10,and,and,0
84,11,shaped,shaped,0
85,0,shall,shall,0
85,1,turn,turn,0
85,2,out,out,0
85,3,"well,",well,0
85,4,they,they,0
85,5,said.,said,0
86,0,First,first,0
86,1,the,the,0
86,2,earth,earth,0
86,3,was,was,0
86,4,"created,",created,0
86,5,the,the,0
86,6,mountains,mountains,0
86,7,and,and,0
86,8,the,the,0
86,9,valleys.,valleys,0
86,10,The,the,0
86,11,waterways,waterways,0
86,12,were,were,0
87,0,"divided,",divided,0
87,1,their,their,0
87,2,branches,branches,0
87,3,coursing,coursing,0
87,4,among,among,0
87,5,the,the,0
87,6,mountains.,mountains,0
87,7,Thus,thus,0
87,8,the,the,0
87,9,waters,waters,0
87,10,were,were,0
87,11,"divided,",divided,0
88,0,revealing,revealing,0
88,1,the,the,0
88,2,great,great,0
88,3,mountains.,mountains,0
88,4,For,for,0
88,5,thus,thus,0
88,6,was,was,0
88,7,the,the,0
88,8,creation,creation,0
88,9,of,of,0
88,10,the,the,0
88,11,"earth,",earth,0
88,12,created,created,0
88,13,then,then,0
88,14,by,by,0
89,0,Heart,heart,0
89,1,of,of,0
89,2,Sky,sky,0
89,3,and,and,0
89,4,Heart,heart,0
89,5,of,of,0
89,6,"Earth,",earth,0
89,7,as,as,0
89,8,they,they,0
89,9,are,are,0
89,10,called.,called,0
89,11,They,they,0
89,12,were,were,0
89,13,the,the,0
89,14,first,first,0
89,15,to,to,0
89,16,conceive,conceive,0
89,17,it.,it,0
89,18,The,the,0
91,0,sky,sky,0
91,1,was,was,0
91,2,set,set,0
91,3,apart.,apart,0
91,4,The,the,0
91,5,earth,earth,0
91,6,also,also,0
91,7,was,was,0
91,8,set,set,0
91,9,apart,apart,0
91,10,within,within,0
91,11,the,the,0
91,12,waters.,waters,0
91,13,Thus,thus,0
91,14,was,was,0
91,15,conceived,conceived,0
91,16,the,the,0
92,0,successful,successful,0
92,1,completion,completion,0
92,2,of,of,0
92,3,the,the,0
92,4,work,work,0
92,5,when,when,0
92,6,they,they,0
92,7,thought,thought,0
92,8,and,and,0
92,9,when,when,0
92,10,they,they,0
92,11,pondered.,pondered,0
93,0,THEN,then,0
93,1,were,were,0
93,2,conceived,conceived,0
93,3,the,the,0
93,4,animals,animals,0
93,5,of,of,0
93,6,the,the,0
93,7,"mountains,",mountains,0
93,8,the,the,0
93,9,guardians,guardians,0
93,10,of,of,0
93,11,the,the,0
93,12,"forest,",forest,0
94,0,and,and,0
94,1,all,all,0
94,2,that,that,0
94,3,populate,populate,0
94,4,the,the,0
94,5,mountainsthe,mountainsthe,0
94,6,deer,deer,0
94,7,and,and,0
94,8,the,the,0
94,9,"birds,",birds,0
94,10,the,the,0
94,11,puma,puma,0
94,12,and,and,0
94,13,the,the,0
94,14,"jaguar,",jaguar,0
95,0,the,the,0
95,1,serpent,serpent,0
95,2,and,and,0
95,3,the,the,0
95,4,"rattlesnake,",rattlesnake,0
95,5,the,the,0
95,6,pit,pit,0
95,7,viper,viper,0
95,8,and,and,0
95,9,the,the,0
95,10,guardian,guardian,0
95,11,of,of,0
95,12,the,the,0
95,13,bushes.,bushes,0
96,0,She,she,0
96,1,Who,who,0
96,2,Has,has,0
96,3,Borne,borne,0
96,4,Children,children,0
96,5,and,and,0
96,6,He,he,0
96,7,Who,who,0
96,8,Has,has,0
96,9,Begotten,begotten,0
96,10,Sons,sons,0
96,11,then,then,0
96,12,asked:,asked,0
97,0,Shall,shall,0
97,1,it,it,0
97,2,be,be,0
97,3,merely,merely,0
97,4,"solitary,",solitary,0
97,5,merely,merely,0
97,6,silent,silent,0
97,7,beneath,beneath,0
97,8,the,the,0
97,9,trees,trees,0
97,10,and,and,0
97,11,the,the,0
97,12,bushes?,bushes,0
97,13,It,it,0
97,14,is,is,0
98,0,well,well,0
98,1,that,that,0
98,2,there,there,0
98,3,shall,shall,0
98,4,be,be,0
98,5,guardians,guardians,0
98,6,for,for,0
98,7,"them,",them,0
98,8,they,they,0
98,9,said.,said,0
99,0,Thus,thus,0
99,1,they,they,0
99,2,considered,considered,0
99,3,and,and,0
99,4,spoke,spoke,0
99,5,"together,",together,0
99,6,and,and,0
99,7,immediately,immediately,0
99,8,were,were,0
99,9,created,created,0
99,10,the,the,0
99,11,deer,deer,0
100,0,and,and,0
100,1,the,the,0
100,2,birds.,birds,0
100,3,Having,having,0
100,4,done,done,0
100,5,"this,",this,0
100,6,they,they,0
100,7,then,then,0
100,8,provided,provided,0
100,9,homes,homes,0
100,10,for,for,0
100,11,the,the,0
100,12,deer,deer,0
100,13,and,and,0
100,14,the,the,0
100,15,birds:,birds,0
102,0,"You,",you,0
102,1,"deer,",deer,0
102,2,will,will,0
102,3,sleep,sleep,0
102,4,along,along,0
102,5,the,the,0
102,6,courses,courses,0
102,7,of,of,0
102,8,rivers,rivers,0
102,9,and,and,0
102,10,in,in,0
102,11,the,the,0
102,12,canyons.,canyons,0
102,13,Here,here,0
102,14,you,you,0
103,0,will,will,0
103,1,be,be,0
103,2,in,in,0
103,3,the,the,0
103,4,meadows,meadows,0
103,5,and,and,0
103,6,in,in,0
103,7,the,the,0
103,8,orchards.,orchards,0
103,9,In,in,0
103,10,the,the,0
103,11,forests,forests,0
103,12,you,you,0
103,13,shall,shall,0
103,14,multiply.,multiply,0
103,15,You,you,0
103,16,will,will,0
104,0,walk,walk,0
104,1,on,on,0
104,2,all,all,0
104,3,"fours,",fours,0
104,4,and,and,0
104,5,thus,thus,0
104,6,you,you,0
104,7,will,will,0
104,8,be,be,0
104,9,able,able,0
104,10,to,to,0
104,11,"stand,",stand,0
104,12,they,they,0
104,13,were,were,0
104,14,told.,told,0
105,0,Then,then,0
105,1,they,they,0
105,2,established,established,0
105,3,the,the,1
